c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_slot;c_market_name;c_name_color;c_pop
1362455850;480085569;15000;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Пустынная атака (После полевых испытаний)";D2D2D2;800
1362471547;188530170;35000;1;0;"Армейское качество";"После полевых испытаний";17;StatTrak™;"StatTrak™ AK-47 | Элитное снаряжение (После полевых испытаний)";CF6A32;455
1362492039;188530170;8230;1;0;"Армейское качество";"Прямо с завода";3;StatTrak™;"StatTrak™ UMP-45 | Лабиринт (Прямо с завода)";CF6A32;348
1362528132;480085569;15800;1;0;Засекреченное;"После полевых испытаний";17;Обыч.;"Galil AR | Эко (После полевых испытаний)";D2D2D2;1000
1362558956;188530139;12500;1;1;Запрещенное;"Прямо с завода";17;Обыч.;"M4A4 | Злобный дайме (Прямо с завода)";D2D2D2;944
1362570859;188530139;33900;1;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Атомный сплав (Немного поношенное)";D2D2D2;994
1362697353;188530139;22983;1;0;Засекреченное;"Немного поношенное";3;Обыч.;"P90 | Треугольник (Немного поношенное)";D2D2D2;1000
1362844906;188530139;1150000;1;0;Тайное;"После полевых испытаний";365;★;"★ Керамбит | Ультрафиолет (После полевых испытаний)";8650AC;1000
1362902076;188530139;7810;2;0;"Армейское качество";Поношенное;19;Обыч.;"P2000 | Красные фрагменты (Поношенное)";D2D2D2;281
1362904133;188530170;2600000;1;1;Тайное;"Прямо с завода";365;★;"★ StatTrak™ Штык-нож M9 | Волны (Прямо с завода)";8650AC;1000
1362905051;0;20000;1;0;Запрещенное;"Немного поношенное";17;Обыч.;"M4A1-S | Нитро (Немного поношенное)";D2D2D2;755
1362920022;188530139;33000;1;0;Запрещенное;"После полевых испытаний";17;Обыч.;"M4A4 | Зірка (После полевых испытаний)";D2D2D2;685
1362926523;188530139;6900;1;0;"Армейское качество";"После полевых испытаний";19;Обыч.;"Glock-18 | Призраки (После полевых испытаний)";D2D2D2;1000
1362965720;188530139;175500;1;0;Тайное;Поношенное;17;Обыч.;"M4A1-S | Золотая спираль (Поношенное)";D2D2D2;1026
1362992493;188530139;89900;1;1;Засекреченное;"Прямо с завода";47;Обыч.;"AWP | Электрический улей (Прямо с завода)";D2D2D2;1016
1363024018;302028390;4800;1;0;"Армейское качество";"Немного поношенное";19;Обыч.;"Glock-18 | Карамельное яблоко (Немного поношенное)";D2D2D2;1000
1363216695;188530139;15000;1;0;Засекреченное;"После полевых испытаний";19;Обыч.;"P250 | Покойник (После полевых испытаний)";D2D2D2;721
1363263655;0;1600;1;0;"Промышленное качество";"После полевых испытаний";17;Обыч.;"AK-47 | Африканская сетка (После полевых испытаний)";D2D2D2;1000
1363284585;188530306;399900;1;0;"Армейское качество";"После полевых испытаний";17;StatTrak™;"StatTrak™ M4A1-S | Кровавый тигр (После полевых испытаний)";CF6A32;1000
1363291009;188530139;2000;1;0;"Армейское качество";"Закаленное в боях";47;Обыч.;"SSG 08 | Пучина (Закаленное в боях)";D2D2D2;246
1363295108;188530139;145400;1;1;Тайное;"После полевых испытаний";17;Обыч.;"AK-47 | Аквамариновая месть (После полевых испытаний)";D2D2D2;1102
1363316720;188530170;10260;2;0;"Армейское качество";"Прямо с завода";49;StatTrak™;"StatTrak™ Sawed-Off | Оригами (Прямо с завода)";CF6A32;310
1363389631;188530139;15000;1;0;Тайное;"После полевых испытаний";17;Обыч.;"M4A4 | Пустынная атака (После полевых испытаний)";D2D2D2;800
1363391985;188530139;9000;1;1;Запрещенное;"Немного поношенное";47;Обыч.;"AWP | Бог червей (Немного поношенное)";D2D2D2;689
1363629989;188530170;16170;1;0;Запрещенное;"Немного поношенное";19;StatTrak™;"StatTrak™ CZ75-Auto | Поул-позиция (Немного поношенное)";CF6A32;1000
1363675363;188530139;75000;1;0;Засекреченное;"Немного поношенное";47;Обыч.;"AWP | Электрический улей (Немного поношенное)";D2D2D2;977
1363703470;188530139;65490;2;0;Засекреченное;"Немного поношенное";17;Обыч.;"M4A1-S | Атомный сплав (Немного поношенное)";D2D2D2;496
1363782326;188530139;79900;1;0;Засекреченное;"Прямо с завода";19;Обыч.;"USP-S | Орион (Прямо с завода)";D2D2D2;1000
1364062655;302028390;6300;2;0;"Армейское качество";"Прямо с завода";3;Обыч.;"MP7 | Анодированная синева (Прямо с завода)";D2D2D2;193
1364217808;188530139;15000;1;0;Засекреченное;"Немного поношенное";19;Обыч.;"P250 | Покойник (Немного поношенное)";D2D2D2;1000
1364486285;188530139;1721;9;46;"высшего класса";;293;Обыч.;"Наклейка | Xizt | Cluj-Napoca 2015";D2D2D2;1069
1364486286;188530139;2700;5;19;"высшего класса";;293;Обыч.;"Наклейка | nitr0 | Cluj-Napoca 2015";D2D2D2;696
1364486288;188530139;6600;2;8;"экзотичного вида";;293;Обыч.;"Наклейка | Luminosity Gaming (Foil) | Cluj-Napoca 2015";D2D2D2;1253
1364486289;188530139;1897;7;83;"высшего класса";;293;Обыч.;"Наклейка | Happy | Cluj-Napoca 2015";D2D2D2;976
1364486294;188530139;5400;1;59;"высшего класса";;293;Обыч.;"Наклейка | ScreaM | Cluj-Napoca 2015";D2D2D2;1168
1364486295;188530139;1998;7;17;"высшего класса";;293;Обыч.;"Наклейка | dupreeh | Cluj-Napoca 2015";D2D2D2;928
1364486303;188530139;2400;3;44;"высшего класса";;293;Обыч.;"Наклейка | TaZ | Cluj-Napoca 2015";D2D2D2;806
1364486438;188530139;1995;5;20;"высшего класса";;293;Обыч.;"Наклейка | cajunb | Cluj-Napoca 2015";D2D2D2;924
1364486439;188530139;2000;6;42;"высшего класса";;293;Обыч.;"Наклейка | SmithZz | Cluj-Napoca 2015";D2D2D2;835
1364486494;188530139;8000;1;7;"высшего класса";;293;Обыч.;"Наклейка | shroud | Cluj-Napoca 2015";D2D2D2;737
1364486495;188530139;2380;1;7;"высшего класса";;293;Обыч.;"Наклейка | freakazoid | Cluj-Napoca 2015";D2D2D2;1045
1364486496;188530139;1800;2;7;"высшего класса";;293;Обыч.;"Наклейка | EliGE | Cluj-Napoca 2015";D2D2D2;1024
1364486500;188530139;2700;3;17;"высшего класса";;293;Обыч.;"Наклейка | Xyp9x | Cluj-Napoca 2015";D2D2D2;717
1364486545;188530139;6400;1;6;"экзотичного вида";;293;Обыч.;"Наклейка | karrigan (Foil) | Cluj-Napoca 2015";D2D2D2;567
1364486579;188530139;1600;6;42;"высшего класса";;293;Обыч.;"Наклейка | KRIMZ | Cluj-Napoca 2015";D2D2D2;1006
1364486612;188530139;1663;6;31;"высшего класса";;293;Обыч.;"Наклейка | Ex6TenZ | Cluj-Napoca 2015";D2D2D2;962
